1,5,5,10,-2.66,0,0.51,0,99.58,23.19,-19.03,97.45,200.41
1,5,5,11,-1.57,0,0.53,0,99.58,23.71,-14.87,166.87,343.17
1,5,5,12,0.17,0.01,0.56,0,99.56,24.09,-10.7,194.6,400.19
1,5,5,13,-0.26,0.01,0.52,0,99.58,22.71,-10.2,178.15,366.37
1,5,5,14,-0.04,0.01,0.47,0,99.57,20.64,-9.7,118.92,244.56
1,5,5,15,-2.7,0,0.42,0,99.54,18.49,-9.2,27.44,56.43
1,5,5,16,-0.78,0,0.4,0,99.56,15.25,-9.63,0,0
1,5,5,17,-1.74,0,0.37,0,99.55,12.9,-10.07,0,0
1,5,5,18,-2.8,0,0.32,0,99.65,10.77,-10.5,0,0
1,5,5,19,-2.74,0,0.31,0,99.56,9.26,-10.1,0,0
1,5,5,20,-2.78,0,0.3,0,99.6,7.88,-9.7,0,0
1,5,5,21,-3.05,0,0.31,0,99.64,6.68,-9.3,0,0
1,5,5,22,-2.88,0,0.3,0,99.65,5.7,-8.9,0,0
1,5,5,23,-2.97,0,0.29,0,99.64,5.26,-8.5,0,0
1,6,6,0,-1.79,0,0.28,0.01,99.64,5.11,-8.1,0,0
1,6,6,1,-2.63,0,0.34,0.01,99.64,6.36,-12.6,0,0
1,6,6,2,-2.21,0,0.41,0.01,99.64,8.04,-17.1,0,0
1,6,6,3,-0.4,0,0.48,0.02,99.66,10.05,-21.6,0,0
1,6,6,4,-1.33,0,0.48,0.02,99.64,12.13,-20,0,0
1,6,6,5,-0.87,0,0.48,0.02,99.65,14,-18.4,0,0
1,6,6,6,-0.97,0,0.49,0.04,99.81,15.81,-16.8,0,0
1,6,6,7,-0.6,0,0.44,0.04,99.69,16.38,-14.67,0,0
1,6,6,8,-0.79,0,0.4,0.04,99.74,16.52,-12.53,0,0
1,6,6,9,1.74,0.01,0.35,0.05,99.9,16.18,-10.4,5.71,11.74
1,6,6,10,-0.07,0,0.41,0.05,99.83,19.09,-9.1,70.81,145.62
1,6,6,11,0.83,0,0.45,0.05,99.86,21.57,-7.8,120.75,248.32
1,6,6,12,2.41,0.01,0.48,0.03,99.91,23.07,-6.5,178.1,366.26
1,6,6,13,1.96,0,0.46,0.03,99.9,22.72,-5.5,163.53,336.3
1,6,6,14,2.19,0,0.43,0.03,99.91,22.01,-4.5,110.1,226.42
1,6,6,15,0.44,0,0.41,0.03,99.91,21.11,-3.5,28.8,59.23
1,6,6,16,1.75,0,0.4,0.03,99.91,19.29,-6.53,0,0
1,6,6,17,1.1,0,0.42,0.03,99.91,18.61,-9.57,0,0
1,6,6,18,-0.14,0,0.45,0.01,99.98,18.83,-12.6,0,0
1,6,6,19,0.24,0,0.39,0.01,99.93,18.32,-11.8,0,0
1,6,6,20,0.05,0,0.35,0.01,99.95,18.07,-11,0,0
1,6,6,21,-1.18,0,0.35,0.01,99.97,17.97,-10.2,0,0
1,6,6,22,-0.49,0,0.32,0.01,99.98,17.09,-9.23,0,0
1,6,6,23,-0.83,0,0.3,0.01,99.97,16.15,-8.27,0,0
1,7,7,0,-1.19,0,0.28,0.03,99.97,15.22,-7.3,0,0
1,7,7,1,-1.18,0,0.25,0.03,99.97,13.89,-5.97,0,0
1,7,7,2,-1.19,0,0.22,0.03,99.97,12.81,-4.63,0,0
1,7,7,3,-0.99,0,0.21,0.02,99.93,12.16,-3.3,0,0
1,7,7,4,-1.12,0,0.22,0.02,99.96,12.22,-3.73,0,0
1,7,7,5,-1.05,0,0.23,0.02,99.95,12.03,-4.17,0,0
1,7,7,6,-3.53,0,0.25,0,99.91,12.22,-4.6,0,0
1,7,7,7,-1.83,0,0.24,0,99.93,10.24,-4.23,0,0
1,7,7,8,-2.68,0,0.23,0,99.92,8.98,-3.87,0,0
1,7,7,9,-0.06,0.01,0.21,0,99.89,7.76,-3.5,8.64,17.77
1,7,7,10,-2.37,0,0.32,0,99.91,10.07,-3.77,99.37,204.35
1,7,7,11,-1.21,0,0.38,0,99.9,10.24,-4.03,168.62,346.77
1,7,7,12,0.19,0.01,0.41,0.01,99.82,9.73,-4.3,193.75,398.45
1,7,7,13,0.03,0,0.31,0.01,99.87,8.11,-3.2,178.32,366.72
1,7,7,14,0.11,0,0.23,0.01,99.85,5.95,-2.1,121.25,249.35
1,7,7,15,-1.25,0,0.18,0.01,99.66,3.72,-1,27.89,57.36
1,7,7,16,-0.28,0,0.16,0.01,99.78,0.87,-2.4,0,0
1,7,7,17,-0.76,0,0.21,0.01,99.73,0.73,-3.8,0,0
1,7,7,18,-1.54,0,0.3,0.02,99.6,1.85,-5.2,0,0
1,7,7,19,-1.34,0,0.31,0.02,99.65,3.44,-4.9,0,0
1,7,7,20,-1.44,0,0.31,0.02,99.63,5.07,-4.6,0,0
1,7,7,21,-1.45,0.01,0.32,0.02,99.49,6.5,-4.3,0,0
1,7,7,22,-1.5,0,0.3,0.02,99.58,7.18,-4,0,0
1,7,7,23,-1.47,0,0.29,0.02,99.54,7.38,-3.7,0,0
1,8,8,0,-2.6,0,0.3,0.04,99.44,7.41,-3.4,0,0
1,8,8,1,-1.83,0,0.33,0.04,99.48,7.66,-2.37,0,0
1,8,8,2,-2.21,0,0.35,0.04,99.46,8.1,-1.33,0,0
1,8,8,3,-2.52,0,0.37,0.03,99.37,8.41,-0.3,0,0
1,8,8,4,-2.57,0,0.36,0.03,99.42,8.29,-0.77,0,0
1,8,8,5,-2.54,0,0.36,0.03,99.4,8.32,-1.23,0,0
1,8,8,6,-4.66,0,0.35,0.01,99.21,8.89,-1.7,0,0
1,8,8,7,-3.22,0,0.34,0.01,99.33,8.54,-2.67,0,0
1,8,8,8,-3.93,0,0.3,0.01,99.28,8.25,-3.63,0,0
1,8,8,9,-1.5,0.01,0.24,0.01,99.15,7.07,-4.6,9.55,19.64
1,8,8,10,-3.6,0,0.53,0.01,99.2,13.93,-1.67,100.16,205.98
1,8,8,11,-2.55,0,0.59,0.01,99.18,17.63,1.27,168.62,346.77
1,8,8,12,-0.49,0.01,0.62,0.04,98.99,20.32,4.2,64.67,132.99
1,8,8,13,-1.15,0.01,0.66,0.04,99.11,21.52,1.07,59.68,122.73
1,8,8,14,-0.81,0.01,0.69,0.04,99.06,21.73,-2.07,41.04,84.4
1,8,8,15,-1.41,0,0.73,0.01,98.84,21.43,-5.2,29.52,60.71
1,8,8,16,-0.78,0.01,0.71,0.01,98.96,20.82,-8.83,0,0
1,8,8,17,-1.09,0,0.68,0.01,98.91,21,-12.47,0,0
1,8,8,18,-2.71,0,0.64,0,98.86,21.96,-16.1,0,0
1,8,8,19,-1.85,0,0.63,0,98.84,22.41,-20.1,0,0
1,8,8,20,-2.28,0,0.63,0,98.85,23.33,-24.1,0,0
1,8,8,21,-2.51,0,0.63,0,98.75,23.92,-28.1,0,0
1,8,8,22,-2.63,0,0.66,0,98.84,24.65,-29.97,0,0
1,8,8,23,-2.57,0,0.69,0,98.8,24.84,-31.83,0,0
1,9,9,0,-1.93,0.01,0.72,0,98.79,24.45,-33.7,0,0
1,9,9,1,-2.32,0,0.74,0,98.76,24.45,-32.53,0,0
1,9,9,2,-2.13,0,0.76,0,98.77,24.25,-31.37,0,0
1,9,9,3,-1.54,0.01,0.78,0.01,98.83,24.08,-30.2,0,0
1,9,9,4,-1.8,0,0.75,0.01,98.8,24.26,-28.63,0,0
1,9,9,5,-1.67,0,0.73,0.01,98.81,24.63,-27.07,0,0
1,9,9,6,-2.1,0,0.7,0.01,98.96,25.33,-25.5,0,0
1,9,9,7,-1.74,0,0.7,0.01,98.86,25.67,-26.27,0,0
1,9,9,8,-1.92,0,0.71,0.01,98.9,26.23,-27.03,0,0
1,9,9,9,0.67,0.02,0.71,0,99.03,26.33,-27.8,10.48,21.55
1,9,9,10,-1.18,0,0.82,0,98.98,30.01,-18.97,101.5,208.73
1,9,9,11,-0.26,0,0.9,0,99,32.23,-10.13,169.66,348.91
1,9,9,12,1.83,0.01,0.95,0.02,99,33.65,-1.3,203.13,417.74
1,9,9,13,1.06,0.01,0.9,0.02,99.02,33.55,-4.67,188.09,386.81
1,9,9,14,1.45,0.01,0.85,0.02,99.01,32.92,-8.03,130.52,268.41
1,9,9,15,0.33,0,0.79,0.03,99.12,31.73,-11.4,36.58,75.23
1,9,9,16,1.32,0,0.74,0.03,99.03,30.37,-13.6,0,0
1,9,9,17,0.82,0,0.67,0.03,99.07,28.78,-15.8,0,0
1,9,9,18,-1.59,0,0.59,0,99.35,26.92,-18,0,0
1,9,9,19,-0.33,0,0.47,0,99.17,24.49,-13.63,0,0
1,9,9,20,-0.97,0,0.36,0,99.25,22.14,-9.27,0,0
1,9,9,21,-2.79,0,0.25,0,99.38,18.53,-4.9,0,0
1,9,9,22,-1.99,0,0.22,0,99.36,17.02,-5.23,0,0
1,9,9,23,-2.39,0,0.23,0,99.37,16.55,-5.57,0,0
1,10,10,0,-1.12,0,0.26,0.01,99.42,15.78,-5.9,0,0
1,10,10,1,-2.24,0,0.22,0.01,99.39,13.87,-4.87,0,0
1,10,10,2,-1.68,0,0.2,0.01,99.4,11.92,-3.83,0,0
1,10,10,3,-1.17,0,0.19,0.01,99.43,10.56,-2.8,0,0
1,10,10,4,-1.14,0,0.23,0.01,99.42,9.96,-5.37,0,0
1,10,10,5,-1.15,0,0.29,0.01,99.43,9.26,-7.93,0,0
1,10,10,6,-1.81,0,0.37,0.01,99.48,8.42,-10.5,0,0
1,10,10,7,-1.39,0,0.43,0.01,99.44,7.54,-15.27,0,0
1,10,10,8,-1.6,0,0.5,0.01,99.46,7.74,-20.03,0,0
1,10,10,9,0.78,0.01,0.58,0,99.56,9.57,-24.8,11.67,24
1,10,10,10,-0.95,0,0.83,0,99.5,17.66,-16.67,105.34,216.63
1,10,10,11,-0.09,0,0.96,0,99.52,23.04,-8.53,175.18,360.26
1,10,10,12,0.47,0,1.05,0.01,99.32,25.95,-0.4,93.86,193.02
1,10,10,13,0.7,0.01,1.12,0.01,99.51,26.37,-4.6,87.05,179.02
1,10,10,14,0.59,0.01,1.2,0.01,99.43,25,-8.8,60.94,125.32
1,10,10,15,-0.36,0,1.29,0.01,99.35,22.04,-13,10.5,21.59
1,10,10,16,0.19,0,1.29,0.01,99.33,17.26,-15.53,0,0
1,10,10,17,-0.09,0,1.29,0.01,99.34,12.81,-18.07,0,0
1,10,10,18,-1.38,0,1.3,0.09,99.39,9.4,-20.6,0,0
1,10,10,19,-0.7,0,1.3,0.09,99.36,7.74,-17.77,0,0
1,10,10,20,-1.04,0,1.29,0.09,99.37,7.7,-14.93,0,0
1,10,10,21,-0.99,0.01,1.29,0.06,99.34,8.24,-12.1,0,0
1,10,10,22,-1.25,0,1.2,0.06,99.38,8.28,-13.5,0,0
1,10,10,23,-1.12,0,1.1,0.06,99.36,7.47,-14.9,0,0
1,11,11,0,-1.01,0,1,0.01,99.34,6.03,-16.3,0,0
1,11,11,1,-1,0,0.99,0.01,99.34,4.45,-16.23,0,0
1,11,11,2,-1,0,0.98,0.01,99.34,2.95,-16.17,0,0
1,11,11,3,-0.33,0.01,0.98,0.01,99.3,1.71,-16.1,0,0
1,11,11,4,-0.78,0,0.99,0.01,99.33,0.79,-17.37,0,0
1,11,11,5,-0.55,0,1.01,0.01,99.32,0.18,-18.63,0,0
1,11,11,6,-0.51,0,1.03,0,99.33,0,-19.9,0,0
1,11,11,7,-0.39,0,1.12,0,99.31,0.01,-20.63,0,0
1,11,11,8,-0.45,0,1.21,0,99.32,0.02,-21.37,0,0
1,11,11,9,1.16,0.01,1.3,0.69,99.18,2.93,-22.1,3.35,6.89
1,11,11,10,0.06,0,1.44,0.69,99.3,5.3,-23.33,27.58,56.72
1,11,11,11,0.62,0,1.59,0.69,99.25,6.83,-24.57,45.55,93.67
1,11,11,12,3.24,0.01,1.74,1.01,99.02,7.13,-25.8,53.07,109.14
1,11,11,13,1.87,0,1.67,1.01,99.14,7.01,-29.57,49.37,101.53
1,11,11,14,2.56,0,1.61,1.01,99.09,7.37,-33.33,34.88,71.73
1,11,11,15,6.79,0.03,1.55,0.18,98.96,9.63,-37.1,11.42,23.49
1,11,11,16,4.43,0,1.54,0.18,99.01,14.27,-41.9,0,0
1,11,11,17,5.61,0,1.56,0.18,98.99,19.36,-46.7,0,0
1,11,11,18,8.79,0.02,1.61,0,99.13,22.66,-51.5,0,0
1,11,11,19,7.44,0.01,1.63,0,99,24.71,-56.97,0,0
1,11,11,20,8.11,0.01,1.66,0,99.05,26.39,-62.43,0,0
1,11,11,21,9.94,0.02,1.7,0.01,99.09,27.41,-67.9,0,0
1,11,11,22,9.18,0.01,1.74,0.01,99.12,27.81,-66.77,0,0
1,11,11,23,9.56,0.01,1.79,0.01,99.11,28.04,-65.63,0,0
1,12,12,0,7.31,0,1.84,0,99.02,28.4,-64.5,0,0
1,12,12,1,9.07,0.01,1.9,0,99.07,28.85,-69.27,0,0
1,12,12,2,8.19,0.01,1.97,0,99.05,29.25,-74.03,0,0
1,12,12,3,7.99,0.01,2.04,0.01,98.89,29.54,-78.8,0,0
1,12,12,4,7.55,0.01,2.1,0.01,98.99,29.8,-80.3,0,0
1,12,12,5,7.78,0.01,2.16,0.01,98.95,30.01,-81.8,0,0
1,12,12,6,8.28,0.01,2.22,0.08,98.97,30.18,-83.3,0,0
1,12,12,7,8.08,0.01,2.32,0.08,98.91,30.63,-79.03,0,0
1,12,12,8,8.18,0.01,2.43,0.08,98.93,30.95,-74.77,0,0
1,12,12,9,8.71,0.01,2.53,0.21,99.12,31.39,-70.5,8.46,17.4
1,12,12,10,8.41,0.01,2.46,0.21,99,31.59,-60.57,64.51,132.66
1,12,12,11,8.55,0.01,2.41,0.21,99.05,31.6,-50.63,105.61,217.19
1,12,12,12,9.62,0.01,2.36,0.01,99.09,31.52,-40.7,76.61,157.55
1,12,12,13,9.02,0.01,2.31,0.01,99.11,31.48,-37.77,71.5,147.04
1,12,12,14,9.32,0.01,2.26,0.01,99.1,31.53,-34.83,50.96,104.8
1,12,12,15,8.49,0,2.21,0,99.13,31.54,-31.9,46.08,94.76
1,12,12,16,9.24,0.01,2.17,0,99.1,31.42,-41.9,0,0
1,12,12,17,8.86,0.01,2.14,0,99.11,31.25,-51.9,0,0
1,12,12,18,6.71,0,2.1,0,99.26,31.03,-61.9,0,0
1,12,12,19,7.89,0.01,2.06,0,99.16,30.85,-59.7,0,0
1,12,12,20,7.29,0.01,2.03,0,99.2,30.69,-57.5,0,0
1,12,12,21,6.51,0.01,2,0,99.17,30.1,-55.3,0,0
1,12,12,22,6.65,0.01,2.1,0,99.24,29.04,-54.93,0,0
1,12,12,23,6.58,0.01,2.21,0,99.21,27.24,-54.57,0,0
1,13,13,0,7.31,0.01,2.31,0,99.03,25.83,-54.2,0,0
1,13,13,1,6.79,0.01,2.42,0,99.14,26.66,-59,0,0
1,13,13,2,7.06,0.01,2.54,0,99.09,29.39,-63.8,0,0
1,13,13,3,6.49,0,2.66,0,98.9,31.78,-68.6,0,0
1,13,13,4,7.05,0.01,2.69,0,99,32.79,-76.03,0,0
1,13,13,5,6.77,0.01,2.73,0,98.96,32.93,-83.47,0,0
1,13,13,6,6.58,0.01,2.76,0.02,98.94,32.76,-90.9,0,0
1,13,13,7,6.52,0.01,2.7,0.02,98.91,32.58,-87.17,0,0
1,13,13,8,6.55,0.01,2.64,0.02,98.92,32.3,-83.43,0,0
1,13,13,9,8.43,0.02,2.59,0.08,99.07,31.75,-79.7,13.95,28.69
1,13,13,10,7.18,0.01,2.46,0.08,98.97,30.62,-64.63,98.21,201.97
1,13,13,11,7.8,0.01,2.35,0.08,99.01,29.38,-49.57,159.59,328.2
1,13,13,12,9.14,0.01,2.24,0.01,99.23,28.28,-34.5,74.8,153.83
1,13,13,13,8.65,0.01,2.16,0.01,99.11,27.45,-33.23,70.04,144.04
1,13,13,14,8.89,0.01,2.07,0.01,99.16,26.84,-31.97,50.34,103.52
1,13,13,15,8.24,0,1.99,0,99.27,26.19,-30.7,13.16,27.06
1,13,13,16,8.84,0.01,1.89,0,99.24,25.26,-35.7,0,0
1,13,13,17,8.54,0.01,1.79,0,99.25,24.34,-40.7,0,0
1,13,13,18,8.16,0.01,1.68,0,99.34,23.44,-45.7,0,0
1,13,13,19,8.21,0.01,1.61,0,99.29,23.05,-43.5,0,0
1,13,13,20,8.18,0.01,1.55,0,99.31,23.18,-41.3,0,0
1,13,13,21,6.91,0,1.49,0,99.32,23.34,-39.1,0,0
1,13,13,22,7.75,0.01,1.47,0,99.34,23.63,-40.4,0,0
1,13,13,23,7.33,0.01,1.46,0,99.33,24.4,-41.7,0,0
1,14,14,0,4.91,0,1.45,0,99.28,25.98,-43,0,0
1,14,14,1,6.25,0.01,1.48,0,99.31,28.15,-40,0,0
1,14,14,2,5.58,0.01,1.5,0,99.3,29.92,-37,0,0
1,14,14,3,3.73,0,1.52,0,99.22,30.48,-34,0,0
1,14,14,4,4.52,0.01,1.56,0,99.27,29.76,-39.4,0,0
1,14,14,5,4.13,0.01,1.6,0,99.25,28.46,-44.8,0,0
1,14,14,6,2.82,0,1.64,0,99.24,27.12,-50.2,0,0
1,14,14,7,3.42,0.01,1.65,0,99.22,25.64,-55.93,0,0
1,14,14,8,3.12,0.01,1.67,0,99.23,23.88,-61.67,0,0
1,14,14,9,4.86,0.02,1.68,0,99.24,22.56,-67.4,8.64,17.77
1,14,14,10,3.5,0.01,1.69,0,99.24,22.76,-49.03,56.35,115.88
1,14,14,11,4.18,0.01,1.7,0,99.24,24.01,-30.67,90.95,187.04
1,14,14,12,4.61,0.01,1.71,0,99.12,25.78,-12.3,222.36,457.28
1,14,14,13,4.79,0.01,1.73,0,99.21,27.1,-25.6,208.43,428.64
1,14,14,14,4.7,0.01,1.75,0,99.17,27.73,-38.9,151.15,310.84
1,14,14,15,3.95,0.01,1.78,0.05,99.2,27.83,-52.2,56.46,116.11
1,14,14,16,4.38,0.01,1.71,0.05,99.14,27.78,-54.27,0,0
1,14,14,17,4.16,0.01,1.64,0.05,99.16,27.69,-56.33,0,0
1,14,14,18,5.25,0.01,1.58,0.01,99.29,27.34,-58.4,0,0
1,14,14,19,4.38,0.01,1.46,0.01,99.22,26.54,-56.53,0,0
1,14,14,20,4.81,0.01,1.33,0.01,99.25,25.41,-54.67,0,0
1,14,14,21,5.63,0.01,1.2,0,99.36,23.85,-52.8,0,0
1,14,14,22,5.37,0,1.12,0,99.31,22.29,-49.7,0,0
1,14,14,23,5.5,0,1.04,0,99.33,20.75,-46.6,0,0
1,15,15,0,7.41,0.02,0.95,0,99.45,19.24,-43.5,0,0
1,15,15,1,6.22,0,0.93,0,99.38,18.25,-38.43,0,0
1,15,15,2,6.81,0.01,0.92,0,99.41,17.48,-33.37,0,0
1,15,15,3,6.33,0,0.91,0,99.54,16.94,-28.3,0,0
1,15,15,4,7.04,0.01,0.84,0,99.47,16.27,-26.37,0,0
1,15,15,5,6.68,0,0.77,0,99.5,15.86,-24.43,0,0
1,15,15,6,4.51,0,0.7,0,99.64,15.7,-22.5,0,0
1,15,15,7,5.71,0,0.41,0,99.56,13.93,-15.2,0,0
1,15,15,8,5.11,0.01,0.18,0,99.6,10.12,-7.9,0,0
1,15,15,9,6.43,0.01,0.12,0,99.63,7.66,-0.6,18.6,38.25
1,15,15,10,5.15,0,0.12,0,99.64,10.22,-1.07,113.02,232.43
