31.67	102.0	1233.21157	3.11	2.46	0.00401
32.2	102.0	1182.577712	3.5	2.46	0.00271
30.45	102.0	1124.463027	3.6	2.91	0.0014
31.16	102.0	1179.737701	3.7	2.91	0.00194
31.41	102.0	1100.583353	4.41	2.91	0.0006
30.39	101.9	1058.116013	3.13	3.15	0.00207
29.78	101.9	1023.840736	3.03	3.15	0.00174
29.42	101.9	1054.921014	3.15	3.15	0.00167
30.77	101.9	1254.751801	3.62	3.15	0.00272
31.13	101.9	1246.067076	4	3.15	0.00206
31.79	101.9	1200.355969	3.62	3.15	0.0027
31.45	101.9	992.2510175	2.84	3.15	0.00263
30.98	101.9	954.3783586	2.76	2.94	0.0024
30.5	101.9	1237.042354	3.68	2.94	0.00233
30.1	101.9	1175.511995	3.73	2.94	0.00175
31.7	101.9	955.9036148	3.35	1.88	0.00116
31.76	101.9	958.6938067	3.31	1.88	0.00124
32.26	101.9	1213.946864	3.89	1.88	0.00239
32.22	101.9	976.8668644	3.05	1.88	0.00219
31.65	101.9	963.5402241	2.96	1.88	0.0021
30.85	101.9	1017.911233	3.75	2.35	0.00118
30.52	101.9	911.3941347	3.41	2.35	0.00059
30.4	101.9	915.9217357	3.28	2.35	0.00081
30.03	101.9	909.2517795	3.14	2.35	0.00092
29.84	101.9	990.0009968	3.17	2.03	0.0018
29.66	101.9	912.0733035	3.06	2.03	0.00097
25.85	101.9	809.4624643	2.63	1.29	0.00046
25.85	101.9	811.8691939	2.63	1.29	0.00043
25.82	101.9	815.0018045	2.69	1.29	-0.00999
25.79	101.9	815.5522694	2.75	1.29	-0.00999
25.7	101.9	794.1465641	2.72	1.29	-0.00999
25.7	101.9	803.3158701	2.68	1.29	-0.00999
25.71	101.9	813.1377705	2.73	1.29	-0.00999
25.62	101.9	780.7665893	2.69	1.29	-0.00999
25.33	101.9	751.2802575	2.65	0.92	-0.00999
25.25	101.9	744.6571331	2.68	0.92	-0.00999
25.24	101.9	746.2473104	2.66	0.92	-0.00999
25.13	101.9	746.633834	2.62	0.92	-0.00999
25.21	101.9	743.7369026	2.68	0.92	-0.00999
25.19	101.9	743.2750266	2.68	0.92	-0.00999
25.12	101.9	743.2801118	2.66	0.92	-0.00999
19.48	102.0	753.1106913	1.56	2.01	0.00085
19.06	102.0	758.6049255	1.48	2.01	0.00097
19.13	102.0	756.2192506	1.51	2.01	0.00084
18.95	102.0	762.4367645	1.41	2.01	0.0013
18.7	102.0	760.4886794	1.37	2.01	0.00147
18.68	102.0	762.7447109	1.33	2.01	0.00173
18.61	102.0	759.2155772	1.36	2.01	0.0015
18.63	102.0	760.1660975	1.34	2.01	0.00155
18.96	102.0	761.1543731	1.3	2.01	0.00274
19.02	102.0	766.8499995	1.36	2.01	0.00178
19.69	101.9	819.4216378	1.4	2.00	0.00195
19.98	101.9	792.9073188	1.28	2.00	0.00199
20.06	101.9	838.0580245	1.42	2.00	0.00222
20.19	101.9	816.9831589	1.41	2.00	0.00213
20.26	101.9	823.206242	1.49	2.00	0.00173
20.41	101.9	833.9850285	1.4	2.00	0.00257
20.38	101.9	795.1496119	1.42	2.00	0.00136
20.34	101.9	802.6038988	1.3	2.00	0.00224
20.26	101.9	797.9644538	1.37	2.00	0.00169
20.41	101.9	795.4198413	1.41	2.00	0.00141
20.43	101.9	827.9080189	1.45	2.00	0.00218
20.63	101.9	821.3125169	1.43	2.00	0.00238
20.88	101.9	850.9632928	1.41	2.00	0.00303
21.03	101.9	843.11398	1.55	2.00	0.00207
20.96	101.9	801.040055	1.45	2.00	0.00169
20.94	101.9	801.9706062	1.41	2.00	0.0019
26.72	101.8	1018.224681	2.29	1.64	0.00219
26.25	101.8	991.8071413	2.32	1.64	0.00161
26.88	101.8	1076.976538	2.31	1.64	0.0027
27.3	101.8	1121.438886	2.02	1.64	0.00476
27.51	101.8	1107.11769	2.02	1.64	0.00474
27.34	101.8	897.0130513	2.31	1.64	0.00083
27.43	101.8	901.108873	2.21	1.64	0.0013
27.4	101.8	899.4431218	2.29	1.64	0.00094
27.15	101.8	885.6434148	2.38	1.64	0.00045
27	101.8	890.265026	2.35	1.64	0.00049
26.75	101.8	894.3615823	2.25	1.64	0.00069
26.98	101.8	1045.2885	2.51	1.64	0.00178
27.3	101.8	1145.978263	2.27	1.64	0.00377
27.51	101.8	907.0324333	2.22	1.64	0.00134
27.89	101.8	1136.2072	2.69	1.64	0.00244
28	101.8	1130.020166	2.78	1.64	0.00218
31.15	101.9	1133.635935	2.73	1.26	0.00374
30.78	101.9	1124.232449	2.89	1.26	0.00299
30.9	101.9	1228.105071	3.15	1.26	0.00304
31.21	101.9	1236.836862	2.72	1.26	0.00467
31.62	101.9	1109.550621	2.54	1.26	0.00444
31.83	101.9	963.0669566	3.27	1.26	0.00081
31.93	101.9	978.1920323	2.88	1.26	0.00187
31.73	101.9	958.6731523	3.19	1.26	0.00087
31.51	101.9	961.9099149	3.12	1.26	0.00093
31.43	101.9	1196.575155	3.4	1.26	0.00243
31.56	101.9	1253.17678	3.27	1.26	0.00321
32.64	101.8	1149.390617	3.21	1.18	0.00308
32.77	101.8	1160.574933	3.16	1.18	0.00338
32.49	101.8	1206.25313	2.9	1.30	0.00448
32.67	101.8	1235.658203	2.75	1.30	0.00544
33.08	101.8	1257.6088	3.33	1.30	0.00383
32.45	101.8	998.4175241	2.71	1.30	0.00286
32.4	101.8	990.7453408	2.98	1.30	0.00198
32.42	101.8	1227.564668	2.66	1.30	0.0056
32.97	101.8	1284.56959	2.96	1.30	0.00517
33.32	101.8	1275.240945	2.82	1.30	0.00583
33.67	101.8	1026.150708	2.8	1.30	0.00339
33.64	101.8	1011.241793	2.66	1.30	0.00375
35.64	101.8	1327.98058	3.81	2.43	0.00438
35.66	101.8	1369.302182	3.86	2.43	0.00455
35.38	101.8	1321.600131	4.17	2.43	0.00345
35.74	101.8	1014.895634	3.95	2.43	0.0016
35.4	101.8	1008.659398	4.6	2.43	0.00054
35.22	101.8	977.3040813	4.6	2.43	0.00031
34.99	101.8	1252.325944	4.58	2.43	0.00214
36.08	101.8	1265.878632	4.06	2.43	0.00347
35.6	101.8	1340.318479	4.73	2.43	0.00263
35.23	101.8	1020.023629	3.81	2.43	0.0017
34.92	101.7	1285.01552	4.56	2.82	0.00237
35.15	101.7	1309.985557	4.98	2.82	0.00199
34.96	101.7	1372.728054	4.15	2.49	0.0039
35.2	101.7	1213.254189	3.85	2.49	0.0035
37.83	101.7	1416.213331	4.38	2.66	0.00443
37.39	101.7	1407.707398	4.3	2.66	0.00437
37.08	101.7	1365.559184	4.54	2.66	0.00352
36.72	101.7	1355.905918	4.57	2.66	0.00329
37.17	101.7	1087.485419	4.33	2.66	0.00177
36.8	101.7	1226.316451	3.9	2.66	0.00367
36.59	101.7	1157.642452	4.96	2.66	0.00137
33.97	101.6	1193.245136	4.56	2.97	0.00215
34.9	101.6	1166.929407	4.18	2.97	0.00296
35.33	101.6	1200.012377	4.92	2.97	0.00209
35.57	101.6	1230.125603	4.92	2.97	0.00233
35.53	101.6	1026.740829	3.57	2.97	0.0032
35.49	101.6	1010.053981	3.87	2.97	0.00239
35.74	101.6	1216.470112	3.79	2.97	0.00448
35.53	101.6	1227.663668	3.85	2.97	0.00432
35.58	101.6	1171.633649	3.79	2.97	0.00413
35.58	101.6	1192.037159	4.49	2.97	0.00279
16.23	102.4	643.8979645	1.56	0.52	-0.00999
16.38	102.4	658.2728265	1.44	0.52	-0.00999
16.5	102.4	661.6940263	1.41	0.52	-0.00999
16.53	102.4	662.0737008	1.44	0.52	-0.00999
16.56	102.4	662.8307102	1.44	0.52	-0.00999
16.62	102.4	662.9538064	1.46	0.52	-0.00999
16.88	102.4	685.8135205	1.47	0.52	-0.00999
17.06	102.4	687.555308	1.46	0.52	-0.00999
17.69	102.4	748.5753337	1.34	0.41	-0.00999
17.94	102.4	755.4823998	1.26	0.41	0.00016
18.06	102.4	758.4602108	1.25	0.41	0.00092
18.16	102.4	758.6437498	1.27	0.41	0.0009
19	102.2	774.0548517	1.29	0.30	0.0009
